date,product,category,region,quantity,price,revenue
2023-10-03,Smartphone Pro,Electronics,Jakarta,2,12936232,25872464
2023-10-03,Wireless Headphones,Accessories,Semarang,2,1441660,2883320
2023-10-03,Mechanical Keyboard,Accessories,Yogyakarta,1,1113093,1113093
2023-10-03,Wireless Headphones,Accessories,Semarang,1,1376412,1376412
2023-10-03,Power Bank,Accessories,Jakarta,1,417635,417635
2023-10-03,External SSD 1TB,Storage,Makassar,1,1873428,1873428
2023-10-03,USB Hub,Accessories,Yogyakarta,1,312009,312009
2023-10-04,Wireless Headphones,Accessories,Jakarta,3,1454682,4364046
2023-10-04,Laptop Office,Electronics,Yogyakarta,1,8097812,8097812
2023-10-04,Mechanical Keyboard,Accessories,Surabaya,1,1228678,1228678
2023-10-04,RAM 16GB,Components,Semarang,1,1315075,1315075
2023-10-04,Mechanical Keyboard,Accessories,Yogyakarta,1,1154963,1154963
2023-10-04,Webcam HD,Accessories,Bandung,1,873012,873012
2023-10-04,Laptop Gaming,Electronics,Yogyakarta,2,13946202,27892404
2023-10-04,"Monitor 27""",Electronics,Jakarta,1,3684801,3684801
2023-10-04,Laptop Gaming,Electronics,Semarang,3,15398657,46195971
2023-10-04,Gaming Mouse,Accessories,Semarang,1,531689,531689
2023-10-04,RAM 16GB,Components,Semarang,2,1086884,2173768
2023-10-04,"Monitor 27""",Electronics,Bandung,1,3204691,3204691
2023-10-04,RAM 16GB,Components,Makassar,1,1096726,1096726
2023-10-04,Wireless Headphones,Accessories,Jakarta,5,1527887,7639435
2023-10-04,Smartphone Lite,Electronics,Surabaya,4,4082348,16329392
2023-10-04,Gaming Mouse,Accessories,Surabaya,5,540610,2703050
2023-10-04,Smartphone Lite,Electronics,Surabaya,1,3974082,3974082
2023-10-04,Gaming Mouse,Accessories,Jakarta,2,456804,913608
2023-10-04,Mechanical Keyboard,Accessories,Yogyakarta,1,1130287,1130287
2023-10-04,Wireless Headphones,Accessories,Semarang,1,1352421,1352421
2023-10-04,External SSD 1TB,Storage,Semarang,2,1899617,3799234
2023-10-04,Smartphone Pro,Electronics,Bandung,3,12757438,38272314
2023-10-04,USB Hub,Accessories,Jakarta,1,329876,329876
2023-10-04,RAM 16GB,Components,Surabaya,3,1178926,3536778
2023-10-04,"Monitor 27""",Electronics,Makassar,1,3163508,8051970
2023-10-04,RAM 16GB,Components,Jakarta,1,1136335,1136335
2023-10-04,Smart Watch,Electronics,Jakarta,2,2543884,1864100
2023-10-04,RAM 16GB,Components,Yogyakarta,3,1310866,3932598
2023-10-04,External SSD 1TB,Storage,Surabaya,1,1657288,1657288
2023-10-04,Laptop Office,Electronics,Jakarta,3,7394516,22183548
2023-10-04,"Tablet 10""",Electronics,Makassar,1,5201758,5201758
2023-10-04,External SSD 1TB,Storage,Bandung,1,1860194,1860194
2023-10-04,"Monitor 27""",Electronics,Yogyakarta,1,3325354,3325354
2023-10-04,Laptop Gaming,Electronics,Jakarta,1,15939434,15939434
2023-10-04,Mechanical Keyboard,Accessories,Yogyakarta,2,1110906,2221812
2023-10-04,USB Hub,Accessories,Surabaya,1,325544,325544
2023-10-04,"Monitor 27""",Electronics,Semarang,3,3290722,9872166
2023-10-04,Power Bank,Accessories,Bandung,2,366508,733016
2023-10-04,Wireless Headphones,Accessories,Yogyakarta,2,1451856,2903712
2023-10-04,Smartphone Lite,Electronics,Medan,2,3750273,7500546
2023-10-04,Smart Watch,Electronics,Makassar,1,2513470,2513470
2023-10-04,Laptop Gaming,Electronics,Semarang,1,15560539,15560539
2023-10-04,Mechanical Keyboard,Accessories,Yogyakarta,1,1197821,1197821
2023-10-04,RAM 16GB,Components,Bandung,3,1238545,3715635
2023-10-05,Smartphone Pro,Electronics,Yogyakarta,1,10867014,10867014
2023-10-05,Smartphone Pro,Electronics,Medan,1,13137753,13137753
2023-10-05,USB Hub,Accessories,Semarang,1,319164,319164
2023-10-05,"Tablet 10""",Electronics,Semarang,2,4573418,9146836
2023-10-05,Gaming Mouse,Accessories,Yogyakarta,2,494917,989834
2023-10-05,Mechanical Keyboard,Accessories,Yogyakarta,3,1232404,3697212
2023-10-05,Gaming Mouse,Accessories,Bandung,1,469059,469059
2023-10-05,Smartphone Pro,Electronics,Makassar,2,12187172,24374344
2023-10-05,Smartphone Pro,Electronics,Medan,1,12080756,5941334
2023-10-05,RAM 16GB,Components,Bandung,1,1129983,1129983
2023-10-05,USB Hub,Accessories,Jakarta,2,278472,556944
2023-10-05,Laptop Gaming,Electronics,Surabaya,2,15776886,31553772
2023-10-05,"Tablet 10""",Electronics,Yogyakarta,4,4822586,19290344
2023-10-05,Smartphone Pro,Electronics,Bandung,1,11385697,11385697
2023-10-05,Laptop Office,Electronics,Medan,2,8380605,16761210
2023-10-05,Wireless Headphones,Accessories,Medan,2,1570820,3141640
2023-10-05,External SSD 1TB,Storage,Jakarta,3,1719504,5158512
2023-10-05,"Monitor 27""",Electronics,Makassar,2,3760797,7521594
2023-10-05,"Tablet 10""",Electronics,Semarang,3,5188250,15564750
2023-10-05,Laptop Office,Electronics,Semarang,1,7753222,7753222
2023-10-05,Smartphone Lite,Electronics,Semarang,3,3941991,11825973
2023-10-05,Smartphone Pro,Electronics,Jakarta,1,12544103,12544103
2023-10-05,Gaming Mouse,Accessories,Semarang,1,471158,471158
2023-10-05,Laptop Gaming,Electronics,Bandung,2,14906282,29812564
2023-10-05,"Monitor 27""",Electronics,Surabaya,1,3607490,9507936
2023-10-05,External SSD 1TB,Storage,Semarang,4,1814219,7256876
2023-10-05,Smartphone Lite,Electronics,Semarang,1,4086662,4086662
2023-10-05,Laptop Office,Electronics,Bandung,5,8073939,40369695
2023-10-05,Laptop Office,Electronics,Surabaya,2,7518763,15037526
2023-10-05,Smartphone Lite,Electronics,Jakarta,1,3928164,3928164
2023-10-05,Smartphone Lite,Electronics,Yogyakarta,3,4025588,12076764
2023-10-05,Smartphone Lite,Electronics,Bandung,2,4224050,8448100
2023-10-05,Gaming Mouse,Accessories,Makassar,2,515390,1030780
2023-10-05,Wireless Headphones,Accessories,Bandung,1,1477977,1477977
2023-10-05,Mechanical Keyboard,Accessories,Jakarta,1,1313855,1313855
2023-10-06,Smart Watch,Electronics,Makassar,3,2353402,7060206
2023-10-06,RAM 16GB,Components,Yogyakarta,2,1161915,2323830
2023-10-06,USB Hub,Accessories,Surabaya,1,283714,283714
2023-10-06,Gaming Mouse,Accessories,Yogyakarta,5,512544,2562720
2023-10-06,Webcam HD,Accessories,Surabaya,4,726328,2905312
2023-10-06,RAM 16GB,Components,Surabaya,1,1122584,1122584
2023-10-06,"Monitor 27""",Electronics,Medan,2,3355343,6710686
2023-10-06,Smartphone Pro,Electronics,Yogyakarta,2,12440029,24880058
2023-10-06,Smart Watch,Electronics,Yogyakarta,1,2687932,2687932
2023-10-06,Smartphone Lite,Electronics,Surabaya,3,4238793,12716379
2023-10-06,Laptop Office,Electronics,Yogyakarta,1,7491329,7491329
2023-10-06,Smartphone Lite,Electronics,Medan,2,4052324,8104648
2023-10-06,Smartphone Pro,Electronics,Yogyakarta,4,10872054,43488216
2023-10-06,RAM 16GB,Components,Semarang,2,1154528,2309056
2023-10-06,RAM 16GB,Components,Makassar,1,1273436,1273436
2023-10-06,USB Hub,Accessories,Jakarta,1,297399,297399
2023-10-06,Smartphone Lite,Electronics,Yogyakarta,2,3719953,7439906
2023-10-06,RAM 16GB,Components,Yogyakarta,1,1185252,2585422
2023-10-06,Smartphone Lite,Electronics,Jakarta,1,3758426,3758426
2023-10-06,RAM 16GB,Components,Jakarta,1,1174365,1174365
2023-10-06,Gaming Mouse,Accessories,Makassar,2,498783,997566
2023-10-06,Smartphone Lite,Electronics,Medan,1,3879646,3879646
2023-10-06,"Monitor 27""",Electronics,Semarang,1,3805878,3805878
2023-10-06,"Monitor 27""",Electronics,Jakarta,3,3543771,10631313
2023-10-06,USB Hub,Accessories,Jakarta,2,320573,641146
2023-10-06,RAM 16GB,Components,Jakarta,1,1262574,1262574
2023-10-06,Smart Watch,Electronics,Jakarta,1,2580583,2580583
2023-10-06,Smartphone Pro,Electronics,Semarang,1,11992532,11992532
2023-10-06,Gaming Mouse,Accessories,Surabaya,2,450217,900434
2023-10-06,"Tablet 10""",Electronics,Jakarta,1,5113467,5113467
2023-10-06,"Tablet 10""",Electronics,Surabaya,1,4855957,4855957
2023-10-07,Smartphone Lite,Electronics,Makassar,1,3955701,3955701
2023-10-07,RAM 16GB,Components,Medan,1,1256532,1256532
2023-10-07,Power Bank,Accessories,Jakarta,3,436934,1310802
2023-10-07,Mechanical Keyboard,Accessories,Yogyakarta,1,1169785,1169785
2023-10-07,Wireless Headphones,Accessories,Medan,1,1512816,1512816
2023-10-07,"Tablet 10""",Electronics,Surabaya,3,5351244,16053732
2023-10-07,Smartphone Lite,Electronics,Bandung,4,3867199,15468796
2023-10-07,USB Hub,Accessories,Jakarta,1,278535,278535
2023-10-07,Smartphone Pro,Electronics,Surabaya,1,11476516,11476516
2023-10-07,Wireless Headphones,Accessories,Bandung,3,1619736,4859208
2023-10-07,Gaming Mouse,Accessories,Medan,4,465939,1863756
2023-10-07,Laptop Gaming,Electronics,Jakarta,4,14487663,57950652
2023-10-07,Smart Watch,Electronics,Medan,1,2482320,2482320
2023-10-07,Mechanical Keyboard,Accessories,Surabaya,1,1283307,1283307
2023-10-07,Smartphone Lite,Electronics,Makassar,1,4350170,4350170
2023-10-07,Laptop Office,Electronics,Medan,3,7881296,49590530
2023-10-07,External SSD 1TB,Storage,Yogyakarta,3,1955503,5866509
2023-10-07,External SSD 1TB,Storage,Jakarta,2,1678125,3356250
2023-10-07,Mechanical Keyboard,Accessories,Medan,5,1117644,2498750
2023-10-07,Mechanical Keyboard,Accessories,Jakarta,3,1307820,3923460
2023-10-07,"Tablet 10""",Electronics,Medan,1,5009680,5009680
2023-10-07,Wireless Headphones,Accessories,Semarang,2,1405772,2811544
2023-10-07,Smart Watch,Electronics,Yogyakarta,3,2493995,7481985
2023-10-07,Mechanical Keyboard,Accessories,Bandung,3,1267970,3803910
2023-10-07,Smart Watch,Electronics,Jakarta,3,2663460,7990380
2023-10-07,USB Hub,Accessories,Semarang,2,321838,643676
2023-10-07,Mechanical Keyboard,Accessories,Semarang,1,1216697,1216697
2023-10-07,Laptop Office,Electronics,Makassar,1,8587113,8587113
2023-10-07,Smart Watch,Electronics,Bandung,1,2505015,2505015
2023-10-07,"Tablet 10""",Electronics,Jakarta,2,5107059,10214118
2023-10-07,"Tablet 10""",Electronics,Yogyakarta,1,5258719,5258719
2023-10-07,"Tablet 10""",Electronics,Jakarta,2,4925435,9850870
2023-10-07,Laptop Gaming,Electronics,Bandung,1,13720744,13720744
2023-10-07,Webcam HD,Accessories,Medan,1,776026,776026
2023-10-07,Power Bank,Accessories,Jakarta,3,409915,1229745
2023-10-07,Laptop Office,Electronics,Bandung,1,7507731,7507731
2023-10-07,Webcam HD,Accessories,Surabaya,1,743741,743741
2023-10-07,Gaming Mouse,Accessories,Medan,1,479308,479308
2023-10-07,Wireless Headphones,Accessories,Yogyakarta,2,1359633,2719266
2023-10-07,Laptop Gaming,Electronics,Jakarta,3,15730268,47190804
2023-10-07,Laptop Office,Electronics,Yogyakarta,3,7613944,22841832
2023-10-07,"Monitor 27""",Electronics,Surabaya,1,3236966,3236966
2023-10-07,Wireless Headphones,Accessories,Jakarta,2,1559738,3119476
2023-10-07,Smartphone Pro,Electronics,Surabaya,4,12823027,51292108
2023-10-07,RAM 16GB,Components,Semarang,1,1084770,1084770
2023-10-07,Laptop Gaming,Electronics,Makassar,1,14200799,14200799
2023-10-07,USB Hub,Accessories,Bandung,1,326713,326713
2023-10-07,Laptop Office,Electronics,Bandung,1,7816406,7816406
2023-10-07,"Monitor 27""",Electronics,Jakarta,4,3807014,15228056
2023-10-07,Smartphone Pro,Electronics,Surabaya,1,11458110,11458110
2023-10-07,Smartphone Pro,Electronics,Medan,2,11323362,22646724
2023-10-07,Laptop Office,Electronics,Makassar,2,7542573,15085146
2023-10-07,Laptop Gaming,Electronics,Medan,3,13755685,41267055
2023-10-08,Gaming Mouse,Accessories,Surabaya,2,547983,1095966
2023-10-08,Webcam HD,Accessories,Yogyakarta,1,872721,872721
2023-10-08,Laptop Office,Electronics,Medan,4,8563245,34252980
2023-10-08,Laptop Office,Electronics,Semarang,5,8555020,42775100
2023-10-08,Laptop Office,Electronics,Medan,4,8257736,33030944
2023-10-08,Smart Watch,Electronics,Yogyakarta,2,2663106,5326212
2023-10-08,Laptop Office,Electronics,Medan,1,7533347,7533347
2023-10-08,External SSD 1TB,Storage,Bandung,1,1759648,1759648
2023-10-08,Laptop Gaming,Electronics,Semarang,1,15422508,15422508
2023-10-08,Wireless Headphones,Accessories,Semarang,2,1612431,3224862
2023-10-08,Gaming Mouse,Accessories,Bandung,1,516046,516046
2023-10-08,Smart Watch,Electronics,Semarang,1,2669510,2669510
2023-10-08,Laptop Office,Electronics,Makassar,2,7958319,15916638
2023-10-08,"Monitor 27""",Electronics,Medan,3,3652112,10956336
2023-10-08,Power Bank,Accessories,Bandung,3,438398,1315194
2023-10-08,RAM 16GB,Components,Makassar,2,1116837,2233674
2023-10-08,Mechanical Keyboard,Accessories,Semarang,1,1302460,1302460
2023-10-08,Smartphone Pro,Electronics,Jakarta,1,12053673,12053673
2023-10-08,Power Bank,Accessories,Medan,1,411457,411457
2023-10-08,Smartphone Lite,Electronics,Makassar,2,4302295,8604590
2023-10-08,Smartphone Pro,Electronics,Makassar,2,11783170,23566340
2023-10-08,"Monitor 27""",Electronics,Semarang,2,3443084,6886168
2023-10-08,Smartphone Pro,Electronics,Medan,2,12065236,24130472
2023-10-08,Smartphone Pro,Electronics,Makassar,1,10845845,10845845
2023-10-08,RAM 16GB,Components,Surabaya,1,1199199,1199199
2023-10-08,Smart Watch,Electronics,Medan,1,2395543,937139
2023-10-08,Mechanical Keyboard,Accessories,Semarang,3,1302709,3908127
2023-10-08,"Tablet 10""",Electronics,Bandung,1,4587735,4587735
2023-10-08,Smart Watch,Electronics,Makassar,3,2479660,7438980
2023-10-08,Laptop Gaming,Electronics,Jakarta,1,16342404,16342404
2023-10-08,Gaming Mouse,Accessories,Jakarta,1,540103,540103
2023-10-08,Power Bank,Accessories,Yogyakarta,1,416107,416107
2023-10-08,Smart Watch,Electronics,Makassar,1,2544680,2544680
2023-10-08,Mechanical Keyboard,Accessories,Semarang,3,1147375,3442125
2023-10-08,Gaming Mouse,Accessories,Medan,1,486695,486695
2023-10-08,"Tablet 10""",Electronics,Yogyakarta,1,4590134,4590134
2023-10-08,RAM 16GB,Components,Jakarta,1,1268665,1268665
2023-10-08,Smart Watch,Electronics,Jakarta,2,2411934,4823868
2023-10-08,Power Bank,Accessories,Jakarta,1,413422,413422
2023-10-08,USB Hub,Accessories,Semarang,1,291455,291455
2023-10-08,Webcam HD,Accessories,Makassar,1,794292,794292
2023-10-08,Smartphone Lite,Electronics,Makassar,1,4044001,4044001
2023-10-08,Wireless Headphones,Accessories,Jakarta,1,1590555,1590555
2023-10-08,Smartphone Lite,Electronics,Jakarta,3,3768925,11306775
2023-10-08,Smartphone Lite,Electronics,Surabaya,2,3919012,7838024
2023-10-08,Gaming Mouse,Accessories,Semarang,5,463008,2315040
2023-10-08,Laptop Office,Electronics,Medan,1,7321216,7321216
2023-10-08,Smartphone Lite,Electronics,Makassar,2,4083739,8167478
2023-10-08,"Tablet 10""",Electronics,Bandung,4,4689091,18756364
2023-10-08,"Monitor 27""",Electronics,Makassar,1,3191859,3191859
2023-10-08,Webcam HD,Accessories,Surabaya,1,863535,863535
2023-10-08,Wireless Headphones,Accessories,Yogyakarta,3,1510294,4530882
2023-10-08,Smartphone Pro,Electronics,Jakarta,2,11123107,22246214
2023-10-08,Laptop Gaming,Electronics,Jakarta,2,13660278,27320556
2023-10-08,Laptop Gaming,Electronics,Makassar,2,13859580,27719160
2023-10-08,Laptop Office,Electronics,Medan,2,7954139,15908278
2023-10-08,Wireless Headphones,Accessories,Jakarta,1,1550539,1550539
2023-10-08,RAM 16GB,Components,Makassar,1,1233907,1233907
2023-10-08,Mechanical Keyboard,Accessories,Jakarta,2,1114661,2229322
2023-10-08,External SSD 1TB,Storage,Semarang,1,1848056,898741
2023-10-08,Smartphone Pro,Electronics,Bandung,1,11771677,11771677
2023-10-08,Wireless Headphones,Accessories,Medan,1,1489423,1489423
2023-10-08,USB Hub,Accessories,Medan,2,318085,636170
2023-10-08,Mechanical Keyboard,Accessories,Semarang,1,1159799,1159799
2023-10-08,USB Hub,Accessories,Bandung,3,278819,836457
2023-10-08,"Tablet 10""",Electronics,Bandung,1,5373453,5373453
2023-10-08,"Tablet 10""",Electronics,Medan,1,4712130,4712130
2023-10-08,Gaming Mouse,Accessories,Jakarta,1,479402,479402
2023-10-08,Laptop Gaming,Electronics,Surabaya,3,15619770,46859310
2023-10-08,Laptop Gaming,Electronics,Bandung,5,15550650,77753250
2023-10-08,RAM 16GB,Components,Surabaya,1,1272096,1272096
2023-10-08,Laptop Gaming,Electronics,Makassar,3,14051599,42154797
2023-10-08,Mechanical Keyboard,Accessories,Surabaya,2,1164547,2329094
2023-10-09,USB Hub,Accessories,Makassar,2,302462,604924
2023-10-09,External SSD 1TB,Storage,Medan,1,1725325,1725325
2023-10-09,RAM 16GB,Components,Makassar,1,1245344,1245344
2023-10-09,Laptop Office,Electronics,Semarang,4,7200550,28802200
2023-10-09,Wireless Headphones,Accessories,Semarang,2,1367904,2735808
2023-10-09,Smart Watch,Electronics,Yogyakarta,1,2466280,2466280
2023-10-09,Smart Watch,Electronics,Bandung,1,2729092,2729092
2023-10-09,Smartphone Lite,Electronics,Yogyakarta,1,4312681,4312681
2023-10-09,Smartphone Pro,Electronics,Yogyakarta,1,13185621,13185621
2023-10-09,USB Hub,Accessories,Makassar,1,295009,295009
2023-10-09,Power Bank,Accessories,Surabaya,2,363725,727450
2023-10-09,Mechanical Keyboard,Accessories,Bandung,3,1153429,3460287
2023-10-09,Smartphone Lite,Electronics,Semarang,1,4140616,4140616
2023-10-09,Wireless Headphones,Accessories,Medan,1,1390549,1390549
2023-10-09,Smart Watch,Electronics,Makassar,1,2399986,6579223
2023-10-09,Mechanical Keyboard,Accessories,Surabaya,1,1093479,1093479
2023-10-09,"Monitor 27""",Electronics,Jakarta,1,3482476,3482476
2023-10-09,Laptop Office,Electronics,Jakarta,1,7534273,7534273
2023-10-09,Mechanical Keyboard,Accessories,Semarang,2,1101899,2203798
2023-10-09,"Tablet 10""",Electronics,Semarang,2,4911215,9822430
2023-10-09,RAM 16GB,Components,Makassar,1,1164294,1164294
2023-10-09,Power Bank,Accessories,Jakarta,1,403001,403001
2023-10-09,USB Hub,Accessories,Medan,1,314942,314942
2023-10-09,Laptop Gaming,Electronics,Jakarta,1,13837706,13837706
2023-10-09,Wireless Headphones,Accessories,Makassar,4,1587337,6349348
2023-10-09,Wireless Headphones,Accessories,Jakarta,1,1357886,1357886
2023-10-09,"Monitor 27""",Electronics,Semarang,1,3460171,3460171
2023-10-09,Webcam HD,Accessories,Bandung,1,813988,813988
2023-10-09,Smartphone Lite,Electronics,Semarang,1,4365598,4365598
2023-10-09,Wireless Headphones,Accessories,Bandung,5,1522176,7610880
2023-10-09,RAM 16GB,Components,Bandung,4,1118099,4472396
2023-10-09,Smartphone Lite,Electronics,Yogyakarta,3,4014033,12042099
2023-10-10,USB Hub,Accessories,Semarang,2,298761,597522
2023-10-10,Smart Watch,Electronics,Yogyakarta,1,2348548,2348548
2023-10-10,"Tablet 10""",Electronics,Semarang,4,5000827,20003308
2023-10-10,"Tablet 10""",Electronics,Makassar,1,4650039,4650039
2023-10-10,"Tablet 10""",Electronics,Semarang,2,5244043,10488086
2023-10-10,RAM 16GB,Components,Jakarta,1,1222537,1222537
2023-10-10,External SSD 1TB,Storage,Makassar,1,1648269,1648269
2023-10-10,Mechanical Keyboard,Accessories,Makassar,1,1293507,1293507
2023-10-10,Smart Watch,Electronics,Makassar,1,2558189,2558189
2023-10-10,Gaming Mouse,Accessories,Surabaya,3,481610,1444830
2023-10-10,USB Hub,Accessories,Bandung,1,272738,272738
2023-10-10,Laptop Office,Electronics,Jakarta,3,8211562,24634686
2023-10-10,External SSD 1TB,Storage,Makassar,1,1754438,1754438
2023-10-10,Laptop Gaming,Electronics,Yogyakarta,2,16222854,32445708
2023-10-10,Wireless Headphones,Accessories,Bandung,2,1360463,2720926
2023-10-10,Laptop Office,Electronics,Surabaya,5,7262563,36312815
2023-10-10,Smartphone Lite,Electronics,Jakarta,1,4359439,4359439
2023-10-10,Smart Watch,Electronics,Medan,5,2732436,13662180
2023-10-10,Laptop Office,Electronics,Medan,1,7244387,7244387
2023-10-10,Wireless Headphones,Accessories,Semarang,1,1564809,1564809
2023-10-10,Webcam HD,Accessories,Medan,4,755439,3021756
2023-10-10,Smartphone Pro,Electronics,Semarang,2,12483342,24966684
2023-10-10,Gaming Mouse,Accessories,Yogyakarta,4,536873,2147492
2023-10-10,"Tablet 10""",Electronics,Makassar,3,4600831,13802493
2023-10-10,Wireless Headphones,Accessories,Makassar,1,1421629,1421629
2023-10-10,RAM 16GB,Components,Semarang,1,1085778,1085778
2023-10-10,Power Bank,Accessories,Yogyakarta,1,363506,363506
2023-10-10,External SSD 1TB,Storage,Bandung,1,1630662,1630662
2023-10-10,External SSD 1TB,Storage,Bandung,1,1908245,1908245
2023-10-10,Smartphone Lite,Electronics,Yogyakarta,1,3838634,3838634
2023-10-10,RAM 16GB,Components,Jakarta,2,1198370,2396740
2023-10-10,Mechanical Keyboard,Accessories,Surabaya,2,1269082,2538164
2023-10-10,Wireless Headphones,Accessories,Bandung,1,1498483,1498483
2023-10-10,Webcam HD,Accessories,Bandung,1,788671,788671
2023-10-10,USB Hub,Accessories,Medan,1,270694,270694
2023-10-10,"Monitor 27""",Electronics,Jakarta,1,3547627,3547627
2023-10-11,Smartphone Pro,Electronics,Jakarta,2,12635155,25270310
2023-10-11,Smartphone Lite,Electronics,Yogyakarta,1,3806190,3806190
2023-10-11,USB Hub,Accessories,Yogyakarta,1,310451,310451
2023-10-11,"Tablet 10""",Electronics,Semarang,4,5146223,20584892
